,Country,Year,Sex,Age,Cases
45971,CL,1999,Female,15-24,87.0
45972,CL,2000,Female,15-24,66.0
45973,CL,2001,Female,15-24,69.0
45974,CL,2002,Female,15-24,64.0
45975,CL,2003,Female,15-24,59.0
45976,CL,2004,Female,15-24,58.0
45990,CM,1997,Female,15-24,277.0
45991,CM,1998,Female,15-24,443.0
45992,CM,1999,Female,15-24,506.0
45993,CM,2000,Female,15-24,368.0
45994,CM,2003,Female,15-24,1273.0
45995,CM,2004,Female,15-24,1310.0
45996,CM,2005,Female,15-24,1467.0
45997,CM,2006,Female,15-24,1358.0
45998,CM,2007,Female,15-24,1443.0
46010,CN,2002,Female,15-24,13250.0
46011,CN,2004,Female,15-24,25951.0
46012,CN,2005,Female,15-24,31180.0
46013,CN,2006,Female,15-24,30904.0
46014,CN,2007,Female,15-24,29960.0
46015,CN,2008,Female,15-24,29223.0
46030,CO,2000,Female,15-24,587.0
46031,CO,2001,Female,15-24,865.0
46032,CO,2003,Female,15-24,662.0
46033,CO,2004,Female,15-24,624.0
46034,CO,2005,Female,15-24,581.0
46035,CO,2006,Female,15-24,603.0
46036,CO,2007,Female,15-24,599.0
46037,CO,2008,Female,15-24,580.0
46052,CR,2001,Female,15-24,18.0
46053,CR,2002,Female,15-24,13.0
46054,CR,2003,Female,15-24,25.0
46055,CR,2004,Female,15-24,35.0
46056,CR,2005,Female,15-24,21.0
46070,CU,1995,Female,15-24,17.0
46071,CU,1996,Female,15-24,29.0
46072,CU,1997,Female,15-24,16.0
46073,CU,1999,Female,15-24,15.0
46074,CU,2000,Female,15-24,9.0
46075,CU,2001,Female,15-24,24.0
46076,CU,2002,Female,15-24,15.0
46077,CU,2003,Female,15-24,11.0
46078,CU,2005,Female,15-24,14.0
46079,CU,2006,Female,15-24,8.0
46091,CV,2004,Female,15-24,17.0
46092,CV,2005,Female,15-24,9.0
46093,CV,2007,Female,15-24,18.0
46094,CV,2008,Female,15-24,18.0
46110,CY,1996,Female,15-24,2.0
46112,CY,2002,Female,15-24,1.0
46114,CY,2004,Female,15-24,1.0
46115,CY,2006,Female,15-24,2.0
46116,CY,2007,Female,15-24,1.0
46117,CY,2008,Female,15-24,1.0
46131,CZ,1997,Female,15-24,12.0
46132,CZ,1998,Female,15-24,6.0
46133,CZ,1999,Female,15-24,5.0
46134,CZ,2001,Female,15-24,10.0
46135,CZ,2002,Female,15-24,6.0
46136,CZ,2003,Female,15-24,9.0
46137,CZ,2004,Female,15-24,11.0
46138,CZ,2005,Female,15-24,3.0
46139,CZ,2006,Female,15-24,4.0
46140,CZ,2007,Female,15-24,6.0
46141,CZ,2008,Female,15-24,4.0
46155,DE,1995,Female,15-24,115.0
46156,DE,1997,Female,15-24,109.0
46157,DE,1998,Female,15-24,121.0
46158,DE,1999,Female,15-24,118.0
46172,DJ,2001,Female,15-24,156.0
46173,DJ,2002,Female,15-24,142.0
46174,DJ,2004,Female,15-24,111.0
46175,DJ,2005,Female,15-24,123.0
46176,DJ,2006,Female,15-24,117.0
46177,DJ,2008,Female,15-24,138.0
46191,DK,1995,Female,15-24,7.0
46192,DK,1996,Female,15-24,5.0
46193,DK,1997,Female,15-24,6.0
46194,DK,1998,Female,15-24,6.0
46195,DK,2000,Female,15-24,16.0
46196,DK,2002,Female,15-24,14.0
46197,DK,2003,Female,15-24,6.0
46198,DK,2004,Female,15-24,10.0
46214,DM,1998,Female,15-24,2.0
46218,DM,2006,Female,15-24,1.0
46234,DO,2000,Female,15-24,317.0
46235,DO,2002,Female,15-24,251.0
46236,DO,2003,Female,15-24,301.0
46237,DO,2004,Female,15-24,301.0
46238,DO,2005,Female,15-24,339.0
46239,DO,2006,Female,15-24,287.0
46240,DO,2007,Female,15-24,249.0
46254,DZ,2001,Female,15-24,1057.0
46255,DZ,2002,Female,15-24,1840.0
46256,DZ,2005,Female,15-24,1044.0
46257,DZ,2007,Female,15-24,1031.0
46271,EC,2001,Female,15-24,591.0
46272,EC,2004,Female,15-24,522.0
46273,EC,2005,Female,15-24,329.0
46274,EC,2006,Female,15-24,321.0
46275,EC,2007,Female,15-24,365.0
46276,EC,2008,Female,15-24,334.0
46290,EE,1996,Female,15-24,10.0
46291,EE,1998,Female,15-24,7.0
46292,EE,1999,Female,15-24,8.0
46293,EE,2000,Female,15-24,9.0
46294,EE,2001,Female,15-24,6.0
46295,EE,2002,Female,15-24,7.0
46296,EE,2003,Female,15-24,7.0
46297,EE,2004,Female,15-24,4.0
46298,EE,2005,Female,15-24,6.0
46299,EE,2006,Female,15-24,3.0
46300,EE,2008,Female,15-24,2.0
46315,EG,2001,Female,15-24,438.0
46322,ER,2001,Female,15-24,96.0
46323,ER,2002,Female,15-24,75.0
46324,ER,2003,Female,15-24,120.0
46325,ER,2005,Female,15-24,67.0
46326,ER,2006,Female,15-24,109.0
46358,ET,2000,Female,15-24,4699.0
46359,ET,2001,Female,15-24,5109.0
46360,ET,2002,Female,15-24,5607.0
46361,ET,2003,Female,15-24,5936.0
46362,ET,2004,Female,15-24,6422.0
46363,ET,2005,Female,15-24,5885.0
46364,ET,2006,Female,15-24,5238.0
46365,ET,2007,Female,15-24,5426.0
46366,ET,2008,Female,15-24,5490.0
46382,FI,1995,Female,15-24,1.0
46383,FI,1996,Female,15-24,4.0
46384,FI,1997,Female,15-24,2.0
46385,FI,1998,Female,15-24,3.0
46386,FI,1999,Female,15-24,2.0
46387,FI,2006,Female,15-24,2.0
46388,FI,2007,Female,15-24,6.0
46389,FI,2008,Female,15-24,4.0
46394,FJ,1994,Female,15-24,4.0
46395,FJ,1995,Female,15-24,10.0
46396,FJ,1996,Female,15-24,6.0
46397,FJ,1997,Female,15-24,6.0
46398,FJ,1998,Female,15-24,10.0
46399,FJ,1999,Female,15-24,5.0
46400,FJ,2000,Female,15-24,7.0
46401,FJ,2002,Female,15-24,8.0
46402,FJ,2003,Female,15-24,4.0
46403,FJ,2004,Female,15-24,8.0
46404,FJ,2008,Female,15-24,13.0
46419,FM,2000,Female,15-24,3.0
46421,FM,2007,Female,15-24,11.0
46435,FR,1995,Female,15-24,138.0
46451,GA,1995,Female,15-24,47.0
46452,GA,2002,Female,15-24,125.0
46453,GA,2003,Female,15-24,138.0
46454,GA,2004,Female,15-24,173.0
46455,GA,2005,Female,15-24,128.0
46456,GA,2006,Female,15-24,160.0
46471,GB,1998,Female,15-24,105.0
46494,GD,2007,Female,15-24,1.0
46509,GE,1995,Female,15-24,8.0
46510,GE,1997,Female,15-24,38.0
46511,GE,1998,Female,15-24,41.0
46512,GE,1999,Female,15-24,27.0
46513,GE,2001,Female,15-24,63.0
46514,GE,2004,Female,15-24,87.0
46529,GH,1995,Female,15-24,199.0
46530,GH,2000,Female,15-24,456.0
46531,GH,2001,Female,15-24,515.0
46532,GH,2002,Female,15-24,489.0
46533,GH,2003,Female,15-24,487.0
46534,GH,2004,Female,15-24,454.0
46535,GH,2005,Female,15-24,450.0
46536,GH,2006,Female,15-24,494.0
46537,GH,2007,Female,15-24,453.0
46541,GM,1997,Female,15-24,55.0
46543,GM,2002,Female,15-24,71.0
46544,GM,2005,Female,15-24,84.0
46557,GN,1995,Female,15-24,202.0
46558,GN,1996,Female,15-24,223.0
46559,GN,1997,Female,15-24,246.0
46560,GN,1998,Female,15-24,303.0
46561,GN,2000,Female,15-24,314.0
46562,GN,2001,Female,15-24,419.0
46563,GN,2003,Female,15-24,353.0
46564,GN,2004,Female,15-24,470.0
46565,GN,2005,Female,15-24,594.0
46566,GN,2006,Female,15-24,586.0
46567,GN,2008,Female,15-24,610.0
46579,GQ,1997,Female,15-24,23.0
46580,GQ,1998,Female,15-24,37.0
46582,GQ,2004,Female,15-24,45.0
46585,GQ,2008,Female,15-24,57.0
46601,GR,2006,Female,15-24,13.0
46602,GR,2007,Female,15-24,13.0
46603,GR,2008,Female,15-24,5.0
46617,GT,1995,Female,15-24,224.0
46618,GT,1997,Female,15-24,228.0
46619,GT,1998,Female,15-24,203.0
46620,GT,1999,Female,15-24,229.0
46621,GT,2000,Female,15-24,199.0
46622,GT,2001,Female,15-24,180.0
46623,GT,2002,Female,15-24,192.0
46624,GT,2003,Female,15-24,186.0
46625,GT,2004,Female,15-24,278.0
46626,GT,2005,Female,15-24,339.0
46641,GU,2005,Female,15-24,3.0
46644,GU,2008,Female,15-24,1.0
46660,GW,1996,Female,15-24,49.0
46661,GW,2000,Female,15-24,30.0
46663,GW,2002,Female,15-24,80.0
46664,GW,2003,Female,15-24,97.0
46665,GW,2004,Female,15-24,87.0
46666,GW,2005,Female,15-24,78.0
46667,GW,2006,Female,15-24,82.0
46669,GW,2008,Female,15-24,85.0
46683,GY,1996,Female,15-24,8.0
46684,GY,1997,Female,15-24,9.0
46685,GY,2000,Female,15-24,11.0
46686,GY,2001,Female,15-24,6.0
46687,GY,2007,Female,15-24,20.0
46703,HK,2000,Female,15-24,65.0
46704,HK,2001,Female,15-24,88.0
46705,HK,2002,Female,15-24,97.0
46706,HK,2003,Female,15-24,88.0
46720,HN,1998,Female,15-24,206.0
46721,HN,2005,Female,15-24,219.0
46737,HR,1995,Female,15-24,50.0
46738,HR,1997,Female,15-24,43.0
46739,HR,1998,Female,15-24,44.0
46741,HR,2003,Female,15-24,14.0
46742,HR,2004,Female,15-24,18.0
46755,HT,1998,Female,15-24,827.0
46756,HT,1999,Female,15-24,919.0
46757,HT,2000,Female,15-24,914.0
46758,HT,2001,Female,15-24,882.0
46759,HT,2002,Female,15-24,980.0
46760,HT,2003,Female,15-24,1114.0
46761,HT,2004,Female,15-24,1146.0
46762,HT,2005,Female,15-24,1097.0
46763,HT,2006,Female,15-24,1113.0
46777,HU,1996,Female,15-24,30.0
46778,HU,1997,Female,15-24,9.0
46779,HU,1998,Female,15-24,13.0
46780,HU,1999,Female,15-24,17.0
46781,HU,2000,Female,15-24,7.0
46782,HU,2008,Female,15-24,11.0
46795,ID,1998,Female,15-24,2674.0
46796,ID,1999,Female,15-24,3595.0
46797,ID,2001,Female,15-24,5213.0
46798,ID,2002,Female,15-24,7366.0
46799,ID,2003,Female,15-24,8734.0
46800,ID,2004,Female,15-24,11509.0
46801,ID,2005,Female,15-24,13916.0
46802,ID,2006,Female,15-24,14377.0
46819,IE,2006,Female,15-24,11.0
46834,IL,1996,Female,15-24,8.0
46835,IL,1998,Female,15-24,9.0
46836,IL,1999,Female,15-24,4.0
46837,IL,2001,Female,15-24,6.0
46838,IL,2002,Female,15-24,19.0
46839,IL,2003,Female,15-24,13.0
46840,IL,2004,Female,15-24,4.0
46841,IL,2006,Female,15-24,1.0
46855,IN,2007,Female,15-24,50289.0
46864,IQ,2001,Female,15-24,362.0
46865,IQ,2002,Female,15-24,338.0
46866,IQ,2004,Female,15-24,334.0
46867,IQ,2005,Female,15-24,305.0
46882,IR,2001,Female,15-24,621.0
46883,IR,2002,Female,15-24,558.0
46884,IR,2003,Female,15-24,442.0
46885,IR,2005,Female,15-24,394.0
46901,IS,1996,Female,15-24,1.0
46939,JM,2000,Female,15-24,8.0
46940,JM,2001,Female,15-24,2.0
46941,JM,2002,Female,15-24,3.0
46942,JM,2003,Female,15-24,7.0
46943,JM,2004,Female,15-24,4.0
46944,JM,2005,Female,15-24,1.0
46945,JM,2006,Female,15-24,2.0
46959,JO,1996,Female,15-24,8.0
46960,JO,1997,Female,15-24,8.0
46961,JO,1998,Female,15-24,7.0
46962,JO,1999,Female,15-24,8.0
46963,JO,2000,Female,15-24,8.0
46964,JO,2001,Female,15-24,8.0
46965,JO,2002,Female,15-24,9.0
46966,JO,2003,Female,15-24,6.0
46967,JO,2004,Female,15-24,10.0
46968,JO,2005,Female,15-24,6.0
46969,JO,2006,Female,15-24,8.0
46970,JO,2007,Female,15-24,9.0
46971,JO,2008,Female,15-24,20.0
46985,JP,1995,Female,15-24,258.0
46986,JP,1996,Female,15-24,224.0
46987,JP,1997,Female,15-24,248.0
46988,JP,1998,Female,15-24,243.0
46989,JP,1999,Female,15-24,236.0
46990,JP,2000,Female,15-24,222.0
46991,JP,2001,Female,15-24,175.0
46992,JP,2002,Female,15-24,192.0
46993,JP,2003,Female,15-24,203.0
46994,JP,2004,Female,15-24,182.0
46995,JP,2005,Female,15-24,187.0
47001,KE,1995,Female,15-24,1802.0
47002,KE,1996,Female,15-24,2290.0
47003,KE,1998,Female,15-24,3315.0
47004,KE,1999,Female,15-24,3850.0
47005,KE,2000,Female,15-24,3916.0
47006,KE,2001,Female,15-24,4116.0
47007,KE,2003,Female,15-24,5003.0
47008,KE,2005,Female,15-24,5144.0
47009,KE,2006,Female,15-24,4953.0
47024,KG,1995,Female,15-24,70.0
47025,KG,1998,Female,15-24,68.0
47026,KG,1999,Female,15-24,137.0
47027,KG,2004,Female,15-24,196.0
47042,KH,1996,Female,15-24,27.0
47043,KH,1999,Female,15-24,445.0
47044,KH,2001,Female,15-24,455.0
47045,KH,2002,Female,15-24,600.0
47046,KH,2003,Female,15-24,691.0
47047,KH,2004,Female,15-24,658.0
47048,KH,2005,Female,15-24,790.0
47049,KH,2006,Female,15-24,749.0
47050,KH,2007,Female,15-24,749.0
47051,KH,2008,Female,15-24,808.0
47066,KI,1999,Female,15-24,9.0
47067,KI,2000,Female,15-24,5.0
47068,KI,2001,Female,15-24,7.0
47069,KI,2002,Female,15-24,15.0
47070,KI,2003,Female,15-24,20.0
47071,KI,2004,Female,15-24,31.0
47072,KI,2005,Female,15-24,22.0
47080,KM,1995,Female,15-24,13.0
47081,KM,2000,Female,15-24,9.0
47082,KM,2001,Female,15-24,10.0
47083,KM,2002,Female,15-24,11.0
47084,KM,2003,Female,15-24,5.0
47085,KM,2005,Female,15-24,10.0
47112,KP,1997,Female,15-24,205.0
47113,KP,2000,Female,15-24,683.0
47114,KP,2002,Female,15-24,1049.0
47115,KP,2003,Female,15-24,823.0
47116,KP,2004,Female,15-24,887.0
47117,KP,2006,Female,15-24,725.0
47118,KP,2007,Female,15-24,1233.0
47132,KR,1995,Female,15-24,908.0
47133,KR,1996,Female,15-24,950.0
47134,KR,1997,Female,15-24,790.0
47135,KR,1998,Female,15-24,765.0
47136,KR,1999,Female,15-24,704.0
47137,KR,2000,Female,15-24,546.0
47138,KR,2001,Female,15-24,839.0
47139,KR,2002,Female,15-24,759.0
47140,KR,2003,Female,15-24,681.0
47141,KR,2004,Female,15-24,659.0
47142,KR,2005,Female,15-24,590.0
47156,KW,1995,Female,15-24,8.0
47157,KW,1996,Female,15-24,12.0
47158,KW,1997,Female,15-24,17.0
47159,KW,1998,Female,15-24,13.0
47160,KW,1999,Female,15-24,9.0
47161,KW,2000,Female,15-24,11.0
47162,KW,2001,Female,15-24,13.0
47163,KW,2002,Female,15-24,15.0
47164,KW,2003,Female,15-24,16.0
47165,KW,2005,Female,15-24,13.0
47166,KW,2006,Female,15-24,17.0
47184,KY,1999,Female,15-24,1.0
47209,KZ,1998,Female,15-24,625.0
47210,KZ,2000,Female,15-24,999.0
47211,KZ,2001,Female,15-24,1040.0
47212,KZ,2002,Female,15-24,1035.0
47213,KZ,2004,Female,15-24,844.0
47214,KZ,2006,Female,15-24,741.0
47229,LA,1996,Female,15-24,31.0
47230,LA,1997,Female,15-24,60.0
47231,LA,1998,Female,15-24,59.0
47232,LA,1999,Female,15-24,60.0
47233,LA,2000,Female,15-24,59.0
47234,LA,2001,Female,15-24,51.0
47235,LA,2002,Female,15-24,72.0
47236,LA,2003,Female,15-24,77.0
47237,LA,2004,Female,15-24,72.0
47238,LA,2005,Female,15-24,101.0
47239,LA,2006,Female,15-24,109.0
47240,LA,2008,Female,15-24,101.0
47250,LB,1995,Female,15-24,16.0
47251,LB,1996,Female,15-24,24.0
47252,LB,1999,Female,15-24,33.0
47253,LB,2000,Female,15-24,31.0
47254,LB,2002,Female,15-24,17.0
47255,LB,2003,Female,15-24,14.0
47256,LB,2004,Female,15-24,18.0
47257,LB,2005,Female,15-24,25.0
47271,LC,1999,Female,15-24,1.0
47272,LC,2000,Female,15-24,1.0
47275,LC,2005,Female,15-24,1.0
47281,LK,1996,Female,15-24,197.0
47282,LK,1997,Female,15-24,245.0
47283,LK,2002,Female,15-24,320.0
47284,LK,2003,Female,15-24,305.0
47285,LK,2004,Female,15-24,263.0
47286,LK,2006,Female,15-24,301.0
47297,LR,1996,Female,15-24,72.0
47299,LR,1998,Female,15-24,164.0
47301,LR,2000,Female,15-24,140.0
47302,LR,2001,Female,15-24,108.0
47303,LR,2003,Female,15-24,148.0
47304,LR,2004,Female,15-24,268.0
47305,LR,2005,Female,15-24,232.0
47306,LR,2006,Female,15-24,292.0
47321,LS,1995,Female,15-24,106.0
47322,LS,1996,Female,15-24,164.0
47323,LS,1997,Female,15-24,216.0
47324,LS,1998,Female,15-24,200.0
47326,LS,2004,Female,15-24,459.0
47327,LS,2005,Female,15-24,226.0
47328,LS,2006,Female,15-24,370.0
47343,LT,1997,Female,15-24,40.0
47344,LT,1998,Female,15-24,27.0
47345,LT,2000,Female,15-24,20.0
47346,LT,2001,Female,15-24,33.0
47347,LT,2006,Female,15-24,25.0
47348,LT,2007,Female,15-24,34.0
47365,LU,1996,Female,15-24,3.0
47366,LU,1997,Female,15-24,3.0
47370,LU,2006,Female,15-24,2.0
47386,LV,1995,Female,15-24,22.0
47387,LV,1996,Female,15-24,32.0
47388,LV,1997,Female,15-24,27.0
47389,LV,1998,Female,15-24,24.0
47390,LV,1999,Female,15-24,28.0
47391,LV,2000,Female,15-24,25.0
47392,LV,2001,Female,15-24,24.0
47393,LV,2002,Female,15-24,37.0
47394,LV,2003,Female,15-24,31.0
47395,LV,2004,Female,15-24,29.0
47396,LV,2008,Female,15-24,11.0
47411,LY,1996,Female,15-24,30.0
47413,LY,2003,Female,15-24,43.0
47414,LY,2004,Female,15-24,44.0
47415,LY,2005,Female,15-24,36.0
47416,LY,2006,Female,15-24,55.0
47432,MA,1995,Female,15-24,1708.0
47433,MA,1996,Female,15-24,1697.0
47434,MA,1997,Female,15-24,1799.0
47435,MA,1998,Female,15-24,1600.0
47436,MA,1999,Female,15-24,1654.0
47437,MA,2000,Female,15-24,1530.0
47438,MA,2001,Female,15-24,1477.0
47439,MA,2002,Female,15-24,1483.0
47440,MA,2003,Female,15-24,1455.0
47441,MA,2004,Female,15-24,1196.0
47442,MA,2005,Female,15-24,1330.0
47481,MD,1995,Female,15-24,42.0
47482,MD,1996,Female,15-24,10.0
47483,MD,1997,Female,15-24,24.0
47484,MD,1998,Female,15-24,34.0
47485,MD,1999,Female,15-24,31.0
47486,MD,2001,Female,15-24,58.0
47487,MD,2002,Female,15-24,71.0
47488,MD,2003,Female,15-24,101.0
47489,MD,2004,Female,15-24,91.0
47490,MD,2006,Female,15-24,91.0
47492,ME,2006,Female,15-24,3.0
47493,ME,2007,Female,15-24,3.0
47494,ME,2008,Female,15-24,4.0
47508,MG,1995,Female,15-24,799.0
47511,MG,2001,Female,15-24,1010.0
47512,MG,2006,Female,15-24,1458.0
47526,MH,1998,Female,15-24,1.0
47527,MH,2002,Female,15-24,2.0
47528,MH,2004,Female,15-24,7.0
47529,MH,2005,Female,15-24,9.0
47530,MH,2006,Female,15-24,2.0
47531,MH,2008,Female,15-24,3.0
47535,MK,1995,Female,15-24,32.0
47536,MK,1997,Female,15-24,14.0
47537,MK,1999,Female,15-24,7.0
47538,MK,2000,Female,15-24,15.0
47539,MK,2001,Female,15-24,17.0
47540,MK,2002,Female,15-24,18.0
47541,MK,2003,Female,15-24,16.0
47542,MK,2004,Female,15-24,15.0
47557,ML,1995,Female,15-24,132.0
47558,ML,1996,Female,15-24,153.0
47559,ML,1999,Female,15-24,180.0
47560,ML,2000,Female,15-24,174.0
47562,ML,2002,Female,15-24,141.0
47563,ML,2003,Female,15-24,172.0
47564,ML,2004,Female,15-24,191.0
47565,ML,2005,Female,15-24,208.0
47566,ML,2006,Female,15-24,250.0
47567,ML,2007,Female,15-24,263.0
47582,MM,1996,Female,15-24,577.0
47583,MM,1998,Female,15-24,650.0
47584,MM,1999,Female,15-24,737.0
47585,MM,2000,Female,15-24,1040.0
47586,MM,2002,Female,15-24,1563.0
47587,MM,2003,Female,15-24,1781.0
47588,MM,2004,Female,15-24,2020.0
47589,MM,2005,Female,15-24,2376.0
47590,MM,2006,Female,15-24,2453.0
47591,MM,2007,Female,15-24,2719.0
47592,MM,2008,Female,15-24,2526.0
47607,MN,1996,Female,15-24,98.0
47608,MN,1997,Female,15-24,109.0
47609,MN,1998,Female,15-24,162.0
47610,MN,1999,Female,15-24,205.0
47611,MN,2000,Female,15-24,200.0
47612,MN,2002,Female,15-24,263.0
47613,MN,2003,Female,15-24,254.0
47614,MN,2004,Female,15-24,283.0
47615,MN,2005,Female,15-24,320.0
47616,MN,2006,Female,15-24,372.0
47617,MN,2007,Female,15-24,273.0
47618,MN,2008,Female,15-24,283.0
47633,MO,1995,Female,15-24,9.0
47635,MO,2001,Female,15-24,5.0
47636,MO,2002,Female,15-24,7.0
47637,MO,2003,Female,15-24,7.0
47638,MO,2004,Female,15-24,5.0
47639,MO,2005,Female,15-24,5.0
47640,MO,2006,Female,15-24,7.0
47641,MO,2007,Female,15-24,10.0
47654,MP,1996,Female,15-24,1.0
47655,MP,1998,Female,15-24,3.0
47656,MP,2001,Female,15-24,5.0
47657,MP,2003,Female,15-24,3.0
47658,MP,2004,Female,15-24,1.0
47660,MP,2006,Female,15-24,2.0
47678,MR,2004,Female,15-24,102.0
47679,MR,2006,Female,15-24,109.0
47680,MR,2007,Female,15-24,103.0
47681,MR,2008,Female,15-24,127.0
47720,MT,1998,Female,15-24,1.0
47728,MT,2007,Female,15-24,2.0
47729,MT,2008,Female,15-24,1.0
47745,MU,2000,Female,15-24,5.0
47746,MU,2002,Female,15-24,3.0
47747,MU,2003,Female,15-24,6.0
47748,MU,2004,Female,15-24,6.0
47749,MU,2005,Female,15-24,4.0
47750,MU,2006,Female,15-24,3.0
47751,MU,2007,Female,15-24,4.0
47752,MU,2008,Female,15-24,2.0
47766,MV,1995,Female,15-24,13.0
47767,MV,1996,Female,15-24,12.0
47768,MV,1998,Female,15-24,13.0
47769,MV,1999,Female,15-24,10.0
47770,MV,2000,Female,15-24,11.0
47771,MV,2001,Female,15-24,10.0
47772,MV,2002,Female,15-24,8.0
47773,MV,2003,Female,15-24,8.0
47774,MV,2004,Female,15-24,8.0
47775,MV,2005,Female,15-24,10.0
47776,MV,2006,Female,15-24,6.0
47777,MV,2008,Female,15-24,7.0
47783,MW,1997,Female,15-24,1009.0
47784,MW,2001,Female,15-24,1070.0
47785,MW,2003,Female,15-24,963.0
47786,MW,2004,Female,15-24,1009.0
47787,MW,2005,Female,15-24,913.0
47788,MW,2006,Female,15-24,848.0
47802,MX,1996,Female,15-24,685.0
47803,MX,1998,Female,15-24,856.0
47804,MX,2000,Female,15-24,663.0
47805,MX,2001,Female,15-24,1131.0
47806,MX,2002,Female,15-24,769.0
47807,MX,2003,Female,15-24,850.0
47808,MX,2004,Female,15-24,760.0
47809,MX,2005,Female,15-24,771.0
47823,MY,1995,Female,15-24,446.0
47824,MY,1998,Female,15-24,519.0
47825,MY,1999,Female,15-24,513.0
47826,MY,2000,Female,15-24,464.0
47827,MY,2001,Female,15-24,510.0
47828,MY,2002,Female,15-24,421.0
47842,MZ,1995,Female,15-24,994.0
47843,MZ,1996,Female,15-24,1060.0
47853,0.0,1995,Female,15-24,49.0
47854,0.0,1998,Female,15-24,300.0
47855,0.0,1999,Female,15-24,339.0
47856,0.0,2001,Female,15-24,394.0
47857,0.0,2002,Female,15-24,357.0
47858,0.0,2003,Female,15-24,451.0
47859,0.0,2004,Female,15-24,400.0
47860,0.0,2005,Female,15-24,399.0
47861,0.0,2006,Female,15-24,485.0
47862,0.0,2007,Female,15-24,417.0
47876,NC,2002,Female,15-24,4.0
47877,NC,2004,Female,15-24,2.0
47878,NC,2005,Female,15-24,1.0
47879,NC,2006,Female,15-24,1.0
47894,NE,2005,Female,15-24,214.0
47895,NE,2006,Female,15-24,270.0
47896,NE,2007,Female,15-24,287.0
47911,NG,1995,Female,15-24,842.0
47912,NG,1997,Female,15-24,1556.0
47913,NG,1998,Female,15-24,1856.0
47914,NG,2003,Female,15-24,3394.0
47915,NG,2004,Female,15-24,3768.0
47916,NG,2005,Female,15-24,3996.0
47917,NG,2006,Female,15-24,4029.0
47918,NG,2007,Female,15-24,4522.0
47919,NG,2008,Female,15-24,4431.0
47933,NI,1995,Female,15-24,176.0
47934,NI,1996,Female,15-24,200.0
47935,NI,1997,Female,15-24,212.0
47936,NI,1998,Female,15-24,202.0
47937,NI,1999,Female,15-24,194.0
47938,NI,2000,Female,15-24,188.0
47939,NI,2001,Female,15-24,188.0
47940,NI,2002,Female,15-24,149.0
47941,NI,2003,Female,15-24,174.0
47942,NI,2004,Female,15-24,159.0
47943,NI,2006,Female,15-24,168.0
47944,NI,2007,Female,15-24,158.0
47959,NL,1996,Female,15-24,24.0
47960,NL,1997,Female,15-24,17.0
47961,NL,1998,Female,15-24,19.0
47962,NL,1999,Female,15-24,26.0
47963,NL,2000,Female,15-24,29.0
47978,NO,1995,Female,15-24,4.0
47979,NO,1996,Female,15-24,4.0
47980,NO,1997,Female,15-24,3.0
47981,NO,1998,Female,15-24,8.0
47982,NO,1999,Female,15-24,3.0
47983,NO,2000,Female,15-24,3.0
47984,NO,2001,Female,15-24,6.0
47985,NO,2002,Female,15-24,3.0
47998,NP,1999,Female,15-24,1239.0
47999,NP,2000,Female,15-24,1267.0
48000,NP,2002,Female,15-24,1203.0
48001,NP,2003,Female,15-24,1283.0
48002,NP,2004,Female,15-24,1282.0
48003,NP,2005,Female,15-24,1208.0
48004,NP,2006,Female,15-24,1164.0
48005,NP,2007,Female,15-24,1149.0
48045,NU,2002,Female,15-24,1.0
48065,NZ,2000,Female,15-24,6.0
48066,NZ,2002,Female,15-24,15.0
48067,NZ,2003,Female,15-24,18.0
48068,NZ,2005,Female,15-24,11.0
48082,OM,1999,Female,15-24,16.0
48083,OM,2005,Female,15-24,13.0
48084,OM,2007,Female,15-24,22.0
48098,PA,2004,Female,15-24,98.0
48099,PA,2005,Female,15-24,73.0
48100,PA,2006,Female,15-24,64.0
48101,PA,2007,Female,15-24,56.0
48115,PE,1997,Female,15-24,4560.0
48116,PE,1998,Female,15-24,4560.0
48117,PE,1999,Female,15-24,4783.0
48118,PE,2000,Female,15-24,3686.0
48119,PE,2001,Female,15-24,4015.0
48120,PE,2004,Female,15-24,3258.0
48121,PE,2005,Female,15-24,2674.0
48137,PF,1996,Female,15-24,5.0
48138,PF,1997,Female,15-24,5.0
48139,PF,1998,Female,15-24,1.0
48140,PF,1999,Female,15-24,2.0
48141,PF,2000,Female,15-24,4.0
48142,PF,2003,Female,15-24,3.0
48143,PF,2004,Female,15-24,4.0
48144,PF,2006,Female,15-24,6.0
48173,PH,2005,Female,15-24,3710.0
48174,PH,2006,Female,15-24,4337.0
48175,PH,2007,Female,15-24,4389.0
48176,PH,2008,Female,15-24,4529.0
48190,PK,1995,Female,15-24,375.0
48192,PK,2007,Female,15-24,11522.0
48206,PL,1996,Female,15-24,180.0
48207,PL,1998,Female,15-24,102.0
48208,PL,1999,Female,15-24,95.0
48209,PL,2001,Female,15-24,99.0
48210,PL,2002,Female,15-24,90.0
48224,PR,1999,Female,15-24,4.0
48225,PR,2000,Female,15-24,4.0
48226,PR,2001,Female,15-24,3.0
48227,PR,2002,Female,15-24,1.0
48228,PR,2003,Female,15-24,3.0
48229,PR,2004,Female,15-24,2.0
48230,PR,2005,Female,15-24,3.0
48231,PR,2006,Female,15-24,4.0
48233,PR,2008,Female,15-24,1.0
