,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
4096,PF,1996,37.0,0.0,0.0,4.0,7.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,2.0,1.0,0.0
4097,PF,1997,41.0,0.0,0.0,4.0,2.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,2.0,3.0,0.0
4098,PF,1998,34.0,0.0,0.0,4.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0
4099,PF,1999,33.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0
4100,PF,2000,29.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
4103,PF,2003,21.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
4104,PF,2004,30.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,2.0,1.0,0.0
4106,PF,2006,24.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0
4163,PH,2005,81647.0,0.0,0.0,7358.0,11275.0,13253.0,12531.0,7646.0,4279.0,0.0,0.0,0.0,3710.0,5268.0,5565.0,4603.0,3274.0,2029.0,0.0
4164,PH,2006,85740.0,0.0,0.0,7878.0,11697.0,13478.0,12733.0,8074.0,4640.0,0.0,0.0,0.0,4337.0,5746.0,5630.0,5007.0,3485.0,2237.0,0.0
4165,PH,2007,86566.0,0.0,0.0,8524.0,11781.0,13810.0,12846.0,8481.0,4862.0,0.0,0.0,0.0,4389.0,5594.0,5291.0,4612.0,3313.0,2217.0,0.0
4166,PH,2008,85025.0,0.0,0.0,8735.0,11741.0,13529.0,12808.0,8249.0,4348.0,0.0,0.0,0.0,4529.0,5452.0,5123.0,4527.0,3086.0,2188.0,0.0
4181,PK,1995,2578.0,0.0,0.0,274.0,230.0,178.0,140.0,124.0,95.0,0.0,0.0,0.0,375.0,381.0,267.0,178.0,143.0,79.0,0.0
4193,PK,2007,88747.0,0.0,0.0,9598.0,8790.0,7717.0,7237.0,6258.0,5156.0,0.0,0.0,0.0,11522.0,9162.0,7352.0,5496.0,4065.0,2934.0,0.0
4211,PL,1996,6819.0,0.0,0.0,248.0,545.0,1365.0,1128.0,687.0,724.0,0.0,0.0,0.0,180.0,324.0,415.0,202.0,159.0,823.0,0.0
4213,PL,1998,3502.0,0.0,0.0,99.0,266.0,752.0,647.0,311.0,367.0,0.0,0.0,0.0,102.0,161.0,219.0,127.0,81.0,361.0,0.0
4214,PL,1999,3177.0,0.0,0.0,84.0,219.0,681.0,654.0,305.0,306.0,0.0,0.0,0.0,95.0,113.0,178.0,129.0,81.0,322.0,0.0
4216,PL,2001,3155.0,0.0,0.0,78.0,242.0,603.0,662.0,275.0,322.0,0.0,0.0,0.0,99.0,148.0,170.0,124.0,63.0,360.0,0.0
4217,PL,2002,3060.0,0.0,0.0,100.0,206.0,515.0,687.0,264.0,309.0,0.0,0.0,0.0,90.0,135.0,157.0,148.0,70.0,368.0,0.0
4241,PR,1998,106.0,0.0,0.0,9.0,11.0,16.0,12.0,14.0,12.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,9.0,6.0,0.0
4242,PR,1999,106.0,0.0,0.0,5.0,9.0,22.0,9.0,11.0,20.0,0.0,0.0,0.0,4.0,5.0,3.0,6.0,5.0,6.0,0.0
4243,PR,2000,81.0,0.0,0.0,1.0,4.0,19.0,9.0,10.0,14.0,0.0,0.0,0.0,4.0,5.0,3.0,7.0,1.0,3.0,0.0
4244,PR,2001,74.0,0.0,0.0,5.0,4.0,11.0,12.0,6.0,11.0,0.0,0.0,0.0,3.0,1.0,4.0,9.0,2.0,6.0,0.0
4245,PR,2002,78.0,0.0,0.0,4.0,7.0,12.0,10.0,9.0,7.0,0.0,0.0,0.0,1.0,5.0,9.0,2.0,5.0,5.0,0.0
4246,PR,2003,62.0,0.0,0.0,3.0,5.0,8.0,10.0,12.0,9.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0
4247,PR,2004,65.0,0.0,0.0,2.0,7.0,8.0,7.0,12.0,7.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,2.0,5.0,0.0
4248,PR,2005,60.0,0.0,0.0,4.0,4.0,7.0,9.0,7.0,7.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,1.0,7.0,0.0
4249,PR,2006,69.0,0.0,0.0,4.0,7.0,6.0,13.0,9.0,7.0,0.0,0.0,0.0,4.0,3.0,6.0,3.0,2.0,3.0,0.0
4250,PR,2007,56.0,0.0,0.0,6.0,2.0,9.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,1.0,1.0,0.0
4251,PR,2008,52.0,0.0,0.0,2.0,4.0,3.0,13.0,11.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0
4265,PS,1995,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4266,PS,1996,24.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0
4267,PS,1998,8.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4271,PS,2003,15.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0
4272,PS,2004,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4273,PS,2005,7.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4274,PS,2006,16.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4276,PS,2008,16.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
4292,PT,1995,2019.0,0.0,0.0,215.0,363.0,328.0,200.0,173.0,164.0,0.0,0.0,0.0,139.0,172.0,87.0,33.0,42.0,85.0,0.0
4293,PT,1996,1938.0,0.0,0.0,176.0,359.0,331.0,192.0,158.0,203.0,0.0,0.0,0.0,114.0,177.0,76.0,31.0,37.0,66.0,0.0
4294,PT,1997,1628.0,0.0,0.0,135.0,313.0,303.0,217.0,130.0,84.0,0.0,0.0,0.0,105.0,141.0,77.0,27.0,23.0,61.0,0.0
4295,PT,1998,2016.0,0.0,0.0,154.0,367.0,362.0,232.0,141.0,173.0,0.0,0.0,0.0,132.0,160.0,123.0,44.0,33.0,82.0,0.0
4296,PT,1999,1801.0,0.0,0.0,113.0,288.0,378.0,232.0,146.0,189.0,0.0,0.0,0.0,98.0,134.0,86.0,30.0,28.0,57.0,0.0
4320,PW,1995,9.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4321,PW,1996,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,PW,1997,7.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4324,PW,1999,20.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0
4328,PW,2004,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4329,PW,2005,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,PW,2007,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4356,PY,2003,1166.0,0.0,0.0,163.0,174.0,109.0,123.0,81.0,91.0,0.0,0.0,0.0,87.0,71.0,77.0,50.0,40.0,61.0,0.0
4376,QA,1995,60.0,0.0,0.0,8.0,12.0,11.0,13.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0
4378,QA,1997,39.0,0.0,0.0,8.0,11.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
4380,QA,1999,58.0,0.0,0.0,5.0,15.0,12.0,12.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0
4381,QA,2000,53.0,0.0,0.0,7.0,19.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
4383,QA,2002,64.0,0.0,0.0,8.0,12.0,9.0,8.0,1.0,3.0,0.0,0.0,0.0,6.0,13.0,1.0,3.0,0.0,0.0,0.0
4384,QA,2003,95.0,0.0,0.0,10.0,27.0,17.0,16.0,5.0,5.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,2.0,0.0
4385,QA,2004,73.0,0.0,0.0,9.0,13.0,13.0,8.0,10.0,1.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,2.0,0.0,0.0
4386,QA,2005,96.0,0.0,0.0,19.0,15.0,17.0,19.0,5.0,1.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,2.0,0.0,0.0
4387,QA,2006,115.0,0.0,0.0,22.0,21.0,17.0,22.0,6.0,1.0,0.0,0.0,0.0,6.0,11.0,7.0,1.0,0.0,1.0,0.0
4388,QA,2007,116.0,0.0,0.0,26.0,38.0,19.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,3.0,0.0,0.0,0.0
4442,RU,1999,21744.0,0.0,0.0,1858.0,4138.0,5037.0,3992.0,1618.0,859.0,0.0,0.0,0.0,761.0,1022.0,989.0,600.0,313.0,507.0,0.0
4447,RU,2004,30890.0,0.0,0.0,2355.0,5079.0,6165.0,6053.0,2167.0,1184.0,0.0,0.0,0.0,1399.0,2051.0,1695.0,1415.0,528.0,736.0,0.0
4449,RU,2006,32335.0,0.0,0.0,2445.0,5774.0,5923.0,6342.0,2440.0,1120.0,0.0,0.0,0.0,1514.0,2207.0,1703.0,1492.0,560.0,757.0,0.0
4474,RW,2006,4220.0,0.0,0.0,598.0,769.0,591.0,407.0,182.0,100.0,0.0,0.0,0.0,494.0,467.0,259.0,139.0,72.0,37.0,0.0
4496,SA,2000,1595.0,0.0,0.0,131.0,268.0,213.0,158.0,86.0,107.0,0.0,0.0,0.0,172.0,182.0,79.0,51.0,50.0,70.0,0.0
4498,SA,2002,1674.0,0.0,0.0,148.0,309.0,211.0,138.0,104.0,110.0,0.0,0.0,0.0,186.0,194.0,72.0,60.0,51.0,52.0,0.0
4499,SA,2003,1646.0,0.0,0.0,150.0,285.0,200.0,145.0,102.0,107.0,0.0,0.0,0.0,210.0,181.0,75.0,58.0,51.0,59.0,0.0
4501,SA,2005,1722.0,0.0,0.0,182.0,276.0,201.0,175.0,70.0,107.0,0.0,0.0,0.0,205.0,184.0,98.0,73.0,51.0,61.0,0.0
4502,SA,2006,1914.0,0.0,0.0,256.0,323.0,229.0,169.0,94.0,101.0,0.0,0.0,0.0,226.0,211.0,107.0,56.0,37.0,56.0,0.0
4503,SA,2007,1984.0,0.0,0.0,246.0,312.0,219.0,187.0,111.0,92.0,0.0,0.0,0.0,298.0,197.0,110.0,71.0,39.0,64.0,0.0
4520,SB,1995,109.0,0.0,0.0,14.0,6.0,5.0,7.0,9.0,3.0,0.0,0.0,0.0,17.0,11.0,7.0,12.0,13.0,0.0,0.0
4521,SB,1996,90.0,0.0,0.0,9.0,9.0,3.0,7.0,4.0,6.0,0.0,0.0,0.0,5.0,9.0,8.0,12.0,6.0,3.0,0.0
4522,SB,1997,113.0,0.0,0.0,20.0,8.0,6.0,9.0,4.0,5.0,0.0,0.0,0.0,19.0,14.0,10.0,8.0,4.0,1.0,0.0
4523,SB,1998,140.0,0.0,0.0,15.0,9.0,14.0,18.0,7.0,12.0,0.0,0.0,0.0,14.0,16.0,10.0,11.0,7.0,2.0,0.0
4525,SB,2000,109.0,0.0,0.0,13.0,4.0,8.0,8.0,10.0,6.0,0.0,0.0,0.0,15.0,13.0,7.0,7.0,5.0,2.0,0.0
4527,SB,2002,108.0,0.0,0.0,16.0,12.0,9.0,9.0,7.0,4.0,0.0,0.0,0.0,16.0,15.0,4.0,2.0,7.0,4.0,0.0
4528,SB,2003,138.0,0.0,0.0,14.0,9.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0,14.0,14.0,16.0,13.0,10.0,1.0,0.0
4529,SB,2004,152.0,0.0,0.0,11.0,12.0,8.0,11.0,9.0,5.0,0.0,0.0,0.0,22.0,20.0,13.0,14.0,8.0,3.0,0.0
4530,SB,2005,169.0,0.0,0.0,14.0,18.0,9.0,15.0,12.0,11.0,0.0,0.0,0.0,23.0,21.0,12.0,11.0,9.0,1.0,0.0
4531,SB,2006,124.0,0.0,0.0,13.0,11.0,4.0,4.0,14.0,8.0,0.0,0.0,0.0,16.0,14.0,9.0,14.0,8.0,4.0,0.0
4552,SC,2000,11.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4554,SC,2002,9.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4556,SC,2004,13.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
4557,SC,2005,8.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4560,SC,2008,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,SD,2000,12311.0,0.0,0.0,1028.0,1511.0,1351.0,1119.0,638.0,677.0,0.0,0.0,0.0,925.0,1134.0,905.0,771.0,327.0,323.0,0.0
4580,SD,2002,10338.0,0.0,0.0,1171.0,1494.0,1168.0,852.0,511.0,405.0,0.0,0.0,0.0,865.0,1007.0,840.0,523.0,275.0,170.0,0.0
4582,SD,2004,12095.0,0.0,0.0,1377.0,1791.0,1465.0,1035.0,697.0,467.0,0.0,0.0,0.0,978.0,1187.0,897.0,601.0,400.0,237.0,0.0
4583,SD,2005,12730.0,0.0,0.0,1358.0,1990.0,1541.0,1151.0,724.0,493.0,0.0,0.0,0.0,1102.0,1203.0,978.0,729.0,411.0,244.0,0.0
4584,SD,2006,12194.0,0.0,0.0,1351.0,1890.0,1504.0,1102.0,710.0,532.0,0.0,0.0,0.0,965.0,1108.0,948.0,763.0,442.0,270.0,0.0
4585,SD,2007,12627.0,0.0,0.0,1355.0,1903.0,1540.0,1102.0,729.0,556.0,0.0,0.0,0.0,992.0,1318.0,990.0,729.0,467.0,324.0,0.0
4603,SE,1996,90.0,0.0,0.0,11.0,8.0,3.0,5.0,5.0,17.0,0.0,0.0,0.0,4.0,10.0,4.0,1.0,6.0,14.0,0.0
4604,SE,1997,94.0,0.0,0.0,6.0,9.0,13.0,5.0,0.0,16.0,0.0,0.0,0.0,10.0,8.0,9.0,2.0,3.0,11.0,0.0
4605,SE,1998,97.0,0.0,0.0,6.0,9.0,3.0,8.0,3.0,15.0,0.0,0.0,0.0,10.0,15.0,5.0,0.0,2.0,18.0,0.0
4607,SE,2000,118.0,0.0,0.0,9.0,10.0,12.0,11.0,4.0,25.0,0.0,0.0,0.0,9.0,8.0,10.0,2.0,2.0,15.0,0.0
4608,SE,2001,105.0,0.0,0.0,10.0,15.0,5.0,3.0,1.0,23.0,0.0,0.0,0.0,4.0,12.0,8.0,2.0,2.0,18.0,0.0
4609,SE,2002,109.0,0.0,0.0,6.0,15.0,10.0,8.0,7.0,8.0,0.0,0.0,0.0,11.0,14.0,8.0,7.0,2.0,13.0,0.0
4610,SE,2003,109.0,0.0,0.0,8.0,14.0,12.0,4.0,5.0,20.0,0.0,0.0,0.0,10.0,18.0,6.0,2.0,0.0,10.0,0.0
4611,SE,2004,120.0,0.0,0.0,10.0,19.0,8.0,8.0,12.0,13.0,0.0,0.0,0.0,11.0,11.0,13.0,2.0,3.0,9.0,0.0
4615,SE,2008,97.0,0.0,0.0,14.0,15.0,9.0,5.0,7.0,6.0,0.0,0.0,0.0,12.0,13.0,5.0,4.0,1.0,6.0,0.0
4631,SG,1995,455.0,0.0,0.0,9.0,40.0,60.0,62.0,70.0,94.0,0.0,0.0,0.0,8.0,18.0,21.0,22.0,19.0,31.0,0.0
4636,SG,2000,248.0,0.0,0.0,8.0,9.0,34.0,51.0,26.0,64.0,0.0,0.0,0.0,9.0,8.0,7.0,9.0,5.0,16.0,0.0
4637,SG,2001,357.0,0.0,0.0,6.0,19.0,39.0,70.0,66.0,76.0,0.0,0.0,0.0,5.0,7.0,19.0,15.0,9.0,24.0,0.0
4638,SG,2002,549.0,0.0,0.0,14.0,28.0,73.0,88.0,65.0,130.0,0.0,0.0,0.0,10.0,15.0,30.0,32.0,24.0,38.0,0.0
4639,SG,2003,583.0,0.0,0.0,17.0,28.0,68.0,96.0,80.0,133.0,0.0,0.0,0.0,6.0,26.0,30.0,20.0,20.0,58.0,0.0
4640,SG,2004,501.0,0.0,0.0,12.0,32.0,56.0,83.0,75.0,119.0,0.0,0.0,0.0,6.0,15.0,18.0,17.0,19.0,48.0,0.0
4641,SG,2005,552.0,0.0,0.0,8.0,25.0,61.0,94.0,96.0,118.0,0.0,0.0,0.0,5.0,20.0,33.0,29.0,20.0,43.0,0.0
4644,SG,2008,525.0,0.0,0.0,10.0,21.0,46.0,106.0,94.0,127.0,0.0,0.0,0.0,9.0,16.0,20.0,26.0,17.0,33.0,0.0
4660,SI,1995,303.0,0.0,0.0,13.0,39.0,63.0,36.0,26.0,27.0,0.0,0.0,0.0,7.0,24.0,11.0,9.0,5.0,42.0,0.0
4661,SI,1996,221.0,0.0,0.0,5.0,27.0,46.0,37.0,28.0,13.0,0.0,0.0,0.0,8.0,15.0,9.0,7.0,7.0,19.0,0.0
4662,SI,1997,156.0,0.0,0.0,4.0,16.0,33.0,19.0,15.0,20.0,0.0,0.0,0.0,8.0,15.0,8.0,1.0,4.0,13.0,0.0
4663,SI,1998,157.0,0.0,0.0,5.0,22.0,27.0,19.0,13.0,14.0,0.0,0.0,0.0,8.0,12.0,10.0,7.0,2.0,18.0,0.0
4665,SI,2000,145.0,0.0,0.0,3.0,11.0,36.0,22.0,14.0,17.0,0.0,0.0,0.0,3.0,9.0,3.0,4.0,3.0,20.0,0.0
4666,SI,2001,139.0,0.0,0.0,4.0,11.0,30.0,27.0,11.0,7.0,0.0,0.0,0.0,5.0,11.0,11.0,3.0,5.0,14.0,0.0
4667,SI,2002,130.0,0.0,0.0,8.0,11.0,25.0,26.0,14.0,9.0,0.0,0.0,0.0,3.0,7.0,6.0,1.0,3.0,17.0,0.0
4668,SI,2003,116.0,0.0,0.0,3.0,9.0,23.0,22.0,7.0,15.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,4.0,16.0,0.0
4669,SI,2004,89.0,0.0,0.0,5.0,7.0,10.0,10.0,8.0,13.0,0.0,0.0,0.0,4.0,6.0,4.0,3.0,2.0,17.0,0.0
4670,SI,2005,109.0,0.0,0.0,4.0,10.0,16.0,15.0,11.0,14.0,0.0,0.0,0.0,4.0,4.0,6.0,5.0,4.0,16.0,0.0
4671,SI,2006,83.0,0.0,0.0,3.0,5.0,9.0,12.0,7.0,6.0,0.0,0.0,0.0,5.0,7.0,4.0,2.0,4.0,19.0,0.0
4672,SI,2007,90.0,0.0,0.0,0.0,7.0,15.0,14.0,12.0,9.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,16.0,0.0
4673,SI,2008,81.0,0.0,0.0,3.0,12.0,9.0,17.0,12.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,5.0,2.0,7.0,0.0
4689,SK,1995,788.0,0.0,0.0,18.0,44.0,123.0,108.0,63.0,152.0,0.0,0.0,0.0,16.0,17.0,22.0,24.0,33.0,159.0,0.0
4691,SK,1997,283.0,0.0,0.0,2.0,24.0,54.0,38.0,31.0,40.0,0.0,0.0,0.0,10.0,11.0,10.0,3.0,9.0,50.0,0.0
4692,SK,1998,303.0,0.0,0.0,5.0,30.0,53.0,50.0,37.0,35.0,0.0,0.0,0.0,5.0,3.0,16.0,6.0,5.0,58.0,0.0
4693,SK,1999,246.0,0.0,0.0,2.0,19.0,42.0,51.0,19.0,29.0,0.0,0.0,0.0,8.0,10.0,7.0,7.0,8.0,43.0,0.0
4694,SK,2000,236.0,0.0,0.0,6.0,15.0,31.0,50.0,16.0,32.0,0.0,0.0,0.0,5.0,9.0,7.0,5.0,4.0,54.0,0.0
4695,SK,2001,226.0,0.0,0.0,8.0,13.0,30.0,48.0,26.0,22.0,0.0,0.0,0.0,4.0,9.0,12.0,8.0,4.0,41.0,0.0
4717,SL,1995,1454.0,0.0,0.0,184.0,305.0,201.0,99.0,47.0,22.0,0.0,0.0,0.0,165.0,193.0,110.0,65.0,24.0,11.0,0.0
4718,SL,1996,2234.0,0.0,0.0,249.0,450.0,310.0,180.0,79.0,51.0,0.0,0.0,0.0,201.0,278.0,218.0,89.0,49.0,22.0,0.0
4719,SL,1997,2296.0,0.0,0.0,230.0,470.0,359.0,182.0,89.0,47.0,0.0,0.0,0.0,207.0,328.0,228.0,67.0,39.0,15.0,0.0
4720,SL,1998,2262.0,0.0,0.0,226.0,445.0,338.0,191.0,78.0,42.0,0.0,0.0,0.0,235.0,294.0,217.0,86.0,43.0,17.0,0.0
4722,SL,2000,2472.0,0.0,0.0,287.0,486.0,361.0,190.0,113.0,47.0,0.0,0.0,0.0,249.0,298.0,225.0,92.0,49.0,30.0,0.0
4723,SL,2001,2692.0,0.0,0.0,268.0,546.0,406.0,230.0,123.0,51.0,0.0,0.0,0.0,279.0,292.0,234.0,120.0,61.0,27.0,0.0
4724,SL,2002,2938.0,0.0,0.0,317.0,561.0,427.0,246.0,102.0,58.0,0.0,0.0,0.0,300.0,382.0,284.0,133.0,48.0,26.0,0.0
4725,SL,2003,3113.0,0.0,0.0,351.0,564.0,481.0,264.0,149.0,77.0,0.0,0.0,0.0,308.0,394.0,249.0,122.0,77.0,32.0,0.0
4726,SL,2004,3735.0,0.0,0.0,417.0,659.0,581.0,364.0,153.0,130.0,0.0,0.0,0.0,304.0,440.0,319.0,170.0,89.0,50.0,0.0
4727,SL,2005,4370.0,0.0,0.0,490.0,792.0,651.0,397.0,226.0,124.0,0.0,0.0,0.0,393.0,518.0,312.0,207.0,114.0,47.0,0.0
4728,SL,2006,4629.0,0.0,0.0,485.0,851.0,709.0,446.0,216.0,166.0,0.0,0.0,0.0,375.0,536.0,357.0,207.0,111.0,59.0,0.0
4730,SL,2008,5826.0,3.0,43.0,625.0,1062.0,938.0,573.0,265.0,188.0,0.0,1.0,53.0,460.0,609.0,501.0,269.0,153.0,83.0,0.0
4737,SM,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4740,SM,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,SN,1995,5421.0,0.0,0.0,717.0,1219.0,813.0,408.0,300.0,213.0,0.0,0.0,0.0,428.0,461.0,283.0,203.0,126.0,72.0,0.0
4763,SN,1996,5949.0,0.0,0.0,773.0,1281.0,973.0,474.0,277.0,264.0,0.0,0.0,0.0,450.0,549.0,341.0,209.0,121.0,74.0,0.0
4764,SN,1997,5430.0,0.0,0.0,753.0,1151.0,876.0,467.0,267.0,215.0,0.0,0.0,0.0,421.0,509.0,292.0,191.0,87.0,62.0,0.0
4765,SN,1998,5454.0,0.0,0.0,781.0,1208.0,856.0,453.0,250.0,215.0,0.0,0.0,0.0,412.0,447.0,307.0,178.0,98.0,75.0,0.0
4766,SN,1999,5011.0,0.0,0.0,721.0,1070.0,749.0,424.0,233.0,185.0,0.0,0.0,0.0,441.0,434.0,298.0,184.0,106.0,58.0,0.0
4767,SN,2000,5823.0,0.0,0.0,772.0,1297.0,857.0,470.0,279.0,189.0,0.0,0.0,0.0,521.0,540.0,376.0,217.0,107.0,61.0,0.0
4768,SN,2001,6094.0,0.0,0.0,908.0,1331.0,890.0,498.0,258.0,226.0,0.0,0.0,0.0,540.0,531.0,333.0,204.0,113.0,95.0,0.0
4769,SN,2002,5796.0,0.0,0.0,815.0,1271.0,813.0,488.0,279.0,212.0,0.0,0.0,0.0,545.0,523.0,317.0,210.0,118.0,86.0,0.0
4770,SN,2003,6587.0,0.0,0.0,1005.0,1438.0,896.0,531.0,293.0,250.0,0.0,0.0,0.0,629.0,600.0,398.0,212.0,122.0,86.0,0.0
4771,SN,2004,6437.0,0.0,0.0,1085.0,1464.0,915.0,506.0,264.0,213.0,0.0,0.0,0.0,620.0,485.0,324.0,211.0,139.0,78.0,0.0
4772,SN,2005,6722.0,0.0,0.0,1050.0,1561.0,904.0,533.0,274.0,236.0,0.0,0.0,0.0,709.0,568.0,351.0,185.0,116.0,81.0,0.0
4773,SN,2006,6882.0,0.0,0.0,1124.0,1606.0,919.0,553.0,292.0,230.0,0.0,0.0,0.0,676.0,572.0,360.0,204.0,124.0,88.0,0.0
4774,SN,2007,7108.0,0.0,0.0,1053.0,1722.0,875.0,549.0,329.0,251.0,0.0,0.0,0.0,761.0,603.0,378.0,241.0,121.0,95.0,0.0
4787,SO,1998,3121.0,0.0,0.0,541.0,599.0,337.0,198.0,145.0,126.0,0.0,0.0,0.0,270.0,321.0,176.0,78.0,74.0,80.0,0.0
4789,SO,2000,3776.0,0.0,0.0,740.0,724.0,408.0,254.0,195.0,142.0,0.0,0.0,0.0,354.0,319.0,219.0,110.0,72.0,41.0,0.0
4790,SO,2001,4640.0,0.0,0.0,899.0,880.0,476.0,310.0,257.0,196.0,0.0,0.0,0.0,439.0,413.0,259.0,129.0,97.0,69.0,0.0
4792,SO,2003,5190.0,0.0,0.0,1054.0,850.0,513.0,319.0,250.0,214.0,0.0,0.0,0.0,535.0,462.0,333.0,171.0,161.0,104.0,0.0
4793,SO,2004,6479.0,0.0,0.0,1228.0,1059.0,610.0,419.0,326.0,278.0,0.0,0.0,0.0,676.0,618.0,428.0,266.0,157.0,110.0,0.0
